,Name,Latitude,Longitude,Rating,Address
2038,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2039,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2040,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
2041,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
2042,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2043,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
2044,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
2045,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
2046,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
2047,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
2048,Horizon Pet Supply,33.5967193,-117.2470338,4.4,"36068 Hidden Springs Rd, Wildomar"
2049,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
2050,Kriser's Natural Pet,33.554533,-117.713247,4.3,"23894 Aliso Creek Rd, Laguna Niguel"
2051,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2052,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
2053,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2054,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2055,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
2056,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
2057,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
2058,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
2059,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
2060,Seaside Tropical Fish,33.65513740000001,-117.9871126,4.5,"21162 Beach Blvd, Huntington Beach"
2061,Kriser's Natural Pet,33.554533,-117.713247,4.3,"23894 Aliso Creek Rd, Laguna Niguel"
2062,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2063,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2064,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2065,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2066,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
2067,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2068,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
2069,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2070,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
2071,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
2072,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2073,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
2074,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
2075,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
2076,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
2077,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2078,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2079,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2080,Animal Lovers Pet Shop,33.8058724,-118.3582023,4.5,"24028 Vista Montana, Torrance"
2081,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
2082,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles"
2083,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
2084,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
2085,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
2086,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena"
2087,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2088,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2089,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
2090,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2091,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2092,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2093,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
2094,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale"
2095,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2096,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2097,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
2098,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
2099,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte"
2100,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
2101,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
2102,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
2103,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
2104,Andy's Pet Grooming & Supplies,34.142812,-118.249771,4.4,"503 E Colorado St, Glendale"
2105,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2106,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
2107,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
2108,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
2109,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood"
2110,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2111,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
2112,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2113,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
2114,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
2115,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2116,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2117,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2118,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2119,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
2120,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2121,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
2122,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2123,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
2124,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
2125,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
2126,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2127,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
2128,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
2129,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
2130,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2131,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2132,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2133,Animal Lovers Pet Shop,33.8058724,-118.3582023,4.5,"24028 Vista Montana, Torrance"
2134,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
2135,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles"
2136,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
2137,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
2138,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
2139,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena"
2140,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2141,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2142,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
2143,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2144,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2145,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2146,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
2147,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale"
2148,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2149,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2150,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
2151,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
2152,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte"
2153,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
2154,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
2155,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
2156,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
2157,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge"
2158,Andy's Pet Grooming & Supplies,34.142812,-118.249771,4.4,"503 E Colorado St, Glendale"
2159,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
2160,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
2161,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
2162,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood"
2163,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
2164,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2165,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
2166,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2167,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
2168,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
2169,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
2170,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
2171,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
2172,Brockwell Veterinary Surgery & Pet Store,51.4527392,-0.1022705,3.9,"224-228 Railton Rd, London"
2173,Canonbury Vets and Pet Store,51.541045,-0.094527,4.3,"226-228 Essex Rd, London"
2174,Petvet,51.577574,-0.147225,4.6,"351 Archway Rd, London"
2175,Lactosym Vet - Pet Probiotics UK,51.21411519999999,-0.748253,0.0,"Sandy Farm, Sands Road, The Sands, Farnham"
2176,Ziggys Pet Supplies,51.09893899999999,0.033021,4.9,"Oak Trees, Lewes Rd, Forest Row"
2177,The Avenue Veterinary Clinic,51.514536,-0.319261,4.9,"*Consultations by appointment*, 10 The Avenue, London"
2178,"Pets World Kent & Sussex - Luxury Kennels & Cattery, Pet Shop, Garden Bird Centre",51.138878,0.553442,4.4,"Cranbrook Rd, Staplehurst, Tonbridge"
2179,Pets at Home St Albans,51.7424094,-0.3410309,4.2,"Abbey View Retail Park, Griffiths Way, St Albans"
2180,Pets at Home Harlow,51.785871,0.121284,3.9,"St. James Centre, East Rd, Harlow"
2181,Pets at Home Greenford,51.5421762,-0.3414876,4.1,"Westway Cross Shopping Park, 1000 Greenford Rd, Greenford"
2182,Pets at Home Croydon,51.36759199999999,-0.117938,4.0,"Old Waddon Goods Yard, Purley Way, Croydon"
2183,Pets at Home,51.5204853,0.0704245,4.1,"Unit 4 Gateway Retail Park, Claps Gate Lane, London"
2184,Pets at Home Chingford,51.6129671,-0.0320011,4.0,"1, Hall Ln, London"
2185,Pets at Home Charlton,51.488789,0.02094,3.9,"3, Peninsular Park Rd, London"
2186,Pets at Home,51.465516,-0.289794,4.0,"86 Manor Rd, Richmond"
2187,Pets at Home,51.4875632,0.2705905,4.1,"Weston Ave, Grays"
2188,Pets at Home Brentford,51.482187,-0.314256,4.3,"2-10 London Rd, Brentford"
2189,Pets at Home Chatham,51.350472,0.507232,4.4,"Horsted Retail Park, Maidstone Rd, Chatham"
2190,Pets at Home Blackheath,51.472295,-0.016994,4.3,"100 Blackheath Rd, London"
2191,Pets at Home Hemel Hempstead,51.7392803,-0.4741947,4.2,"Daventry Retail Park, 251 London Rd, Hemel Hempstead"
2192,Pets at Home,51.429897,-0.184961,4.4,"plough lane retail park, Plough Ln, London"
2193,Goughs Pet Store,51.126314,-0.012424,5.0,"34 Railway Approach, East Grinstead"
2194,Jollyes - The Pet Superstore Enfield,51.6834189,-0.0978867,4.2,"139 Theobalds Park Rd, Enfield"
2195,Pets at Home,51.48361500000001,-0.068127,4.3,"Cantium Retail Park, Old Kent Rd, London"
2196,Pets at Home Camden,51.5438437,-0.1367296,4.2,"85 Camden Rd, London"
2197,Pets at Home Battersea,51.46964370000001,-0.1764444,4.2,"57 Lombard Rd, London"
2198,Pets at Home Blackheath,51.472295,-0.016994,4.3,"100 Blackheath Rd, London"
2199,Pets at Home Watford,51.648183,-0.3894,4.2,"Century Retail Park, Dalton Way, Watford"
2200,Pets at Home Wokingham,51.405313,-0.8384959999999999,4.1,"Finchampstead Rd, Wokingham"
2201,Jollyes - The Pet Superstore Harlow,51.78167,0.10986,4.1,"The Oaks Retail Park, Howard Way, Harlow"
2202,Pets Corner,51.587471,-0.003776,4.4,"Wood St, London"
2203,Pets Corner Barnes,51.4738272,-0.2488901,4.7,"60-61 Barnes High St, London"
2204,Paul's Pet and Garden Supplies,51.8979325,-0.43715,4.6,"47 Bishopscote Rd, Luton"
2205,Jollyes The Pet Superstore Romford,51.5906402,0.2178249,4.4,"The Gallows Centre, Southend Arterial Rd, Romford"
2206,Jollyes - The Pet Food Superstore Dartford,51.43902,0.20265,4.2,"Princes Rd, Dartford"
2207,Pets Corner Kingswood,51.2955103,-0.2146617,4.3,"3 Waterhouse Ln, Lower Kingswood, Banstead, Tadworth"
2208,Pets Corner Croydon,51.358099,-0.113609,4.4,"Wyevale Garden Centre Waddon Way, Purley Way, Croydon"
2209,Pets Corner Staines,51.43466160000001,-0.5092129,4.7,"111 High St, Staines"
2210,Pets Corner Weybridge,51.3642057,-0.4846083999999999,4.9,"Wyevale Garden Centre New Haw Road Addlestone, Weybridge"
2211,AJ's Pet Stores,51.8107392,-0.0294638,4.1,"1 East St, Ware"
2212,"TW Dog Shop, TW Dog Training and Classes",51.1371173,0.2697805,0.0,"122-124 Camden Rd, Tunbridge Wells"
2213,Rusty's Dog Training,51.5982172,0.1565777,0.0,"120 Collier Row Rd, Romford"
2214,Little Revel End,51.78333,-0.41798,4.1,"Little Revel End, Redbourn"
2215,Unique Pets,51.8225148,-0.8325313999999999,4.7,"4, Aylesbury Business Centre, Chamberlain Rd, Aylesbury"
2216,"Pets World Kent & Sussex - Luxury Kennels & Cattery, Pet Shop, Garden Bird Centre",51.138878,0.553442,4.4,"Cranbrook Rd, Staplehurst, Tonbridge"
2217,K9 Matters,51.279396,-0.8267840999999999,0.0,"98 Kings Rd, Fleet"
2218,The Avenue Veterinary Clinic,51.514536,-0.319261,4.9,"*Consultations by appointment*, 10 The Avenue, London"
2219,Canonbury Vets and Pet Store,51.541045,-0.094527,4.3,"226-228 Essex Rd, London"
2220,Beaumont Sainsbury Animal Hospital,51.537336,-0.1345446,4.4,"4 Royal College St, London"
2221,ABC For Dogs,51.422888,0.527434,0.0,"1 Kirby Road, The Old Chattenden Barracks, Chattenden"
2222,East Grinstead Veterinary Hospital,51.1292392,-0.0195897,3.8,"Maypole Road, East Grinstead"
2223,Petvet,51.577574,-0.147225,4.6,"351 Archway Rd, London"
2224,Wendover Heights Veterinary Centre,51.771865,-0.731852,4.1,"1 Tring Rd, Buckinghamshire, Aylesbury, Aylesbury"
2225,Pets at Home Greenford,51.5421762,-0.3414876,4.1,"Westway Cross Shopping Park, 1000 Greenford Rd, Greenford"
2226,Pets at Home Harlow,51.785871,0.121284,3.9,"St. James Centre, East Rd, Harlow"
2227,Pets at Home,51.44502,0.359523,3.9,"Thames Way, Gravesend"
2228,Pets at Home Hemel Hempstead,51.7392803,-0.4741947,4.2,"Daventry Retail Park, 251 London Rd, Hemel Hempstead"
2229,Pet Universe Cat & Dog Grooming Salon,51.594811,0.056031,4.7,"51 Atherton Rd, Ilford"
2230,The Pet Emporium,51.664415,-0.3999365,4.8,"105 St Albans Rd, Watford"
2231,Gosford Pets & Dog Groomers in Tring & Berkhamsted,51.7933437,-0.6643181,4.8,"90 High St, Tring"
2232,VaVa Groom U.K. Pet Boutique & Grooming Salon,51.23790289999999,-0.2055844,4.1,"1a & 1b Church Street, Reigate"
2233,Pet Stop,51.6755597,-0.3966548,4.9,"370A St Albans Rd, Watford"
2234,"Pets World Kent & Sussex - Luxury Kennels & Cattery, Pet Shop, Garden Bird Centre",51.138878,0.553442,4.4,"Cranbrook Rd, Staplehurst, Tonbridge"
2235,Pets At No 1,51.6668847,-0.5658752,4.2,"1 Cokes Ln, Little Chalfont, Amersham"
2236,Pets at Home,51.429897,-0.184961,4.4,"plough lane retail park, Plough Ln, London"
2237,Pets at Home Camden,51.5438437,-0.1367296,4.2,"85 Camden Rd, London"
2238,Pets at Home Blackheath,51.472295,-0.016994,4.3,"100 Blackheath Rd, London"
2239,Pets at Home,51.48361500000001,-0.068127,4.3,"Cantium Retail Park, Old Kent Rd, London"
2240,The Mutz Nutz,51.517697,-0.2014797,4.1,"221 Westbourne Park Rd, London"
2241,Purplebone,51.487823,-0.1672892,4.8,"155 King's Rd, London"
2242,Pet Pavilion,51.42521869999999,-0.2209966,4.0,"47 High St, London"
2243,Pedigrees 'n' Pooches Pet Spa & Pet Supplies,51.762746,-0.226342,4.6,"13 Market Pl, Hatfield"
2244,Waggin' Tails,51.4814158,-0.187771,4.2,"366 Fulham Rd, London"
2245,Primrose Hill Pets,51.5407528,-0.1573059,4.5,"132 Regent's Park Rd, London"
2246,Elm Park Pets & Dog Grooming,51.5502735,0.1993146,2.3,"34 The Broadway, Hornchurch"
2247,Chiswick Pets,51.4915351,-0.2556162,4.2,"32-34 Devonshire Rd, London"
2248,Purplebone,51.508703,-0.197549,4.6,"95 Notting Hill Gate, London"
2249,Chiswick Pets,51.4915351,-0.2556162,4.2,"32-34 Devonshire Rd, London"
2250,Portobello Pet Shop,51.52094049999999,-0.2092643,3.5,"308 Portobello Rd, London"
2251,Northcote Pet Stores,51.4579123,-0.1660315,4.2,"82 Northcote Rd, London"
2252,Fetch & Follow LTD,51.53269599999999,-0.0584914,5.0,"40 Gossamer Gardens, London"
2253,Surrey Water Gardens,51.2510869,-0.5151463,4.9,"Clandon Park, West Clandon, Guildford"
2254,Smallholders Pet Garden & Aquatic Centre,51.5508047,0.0250059,4.5,"113-117 Woodgrange Rd, London"
2255,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
2256,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2257,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2258,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2259,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
2260,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
2261,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
2262,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
2263,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
2264,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
2265,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
2266,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
2267,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
2268,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
2269,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
2270,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
2271,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2272,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
2273,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles"
2274,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
2275,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
2276,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
2277,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena"
2278,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
2279,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
2280,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
